id,name,youtube_url,created_at
468,Naima,https://www.allmusic.com/artist/john-coltrane-mn0000175553,2025-03-20 12:20:40
472,Goodbye Pork Pie Hat,https://www.allmusic.com/artist/charles-mingus-mn0000009680,2025-03-20 12:20:40
476,Sampa,https://www.allmusic.com/artist/caetano-veloso-mn0000639397,2025-03-20 12:21:15
483,You Can't Hide Your Love,https://www.allmusic.com/artist/dmx-krew-mn0000662270,2025-03-20 12:21:50
484,Laughable Butane Bob,https://www.allmusic.com/artist/afx-mn0000483189,2025-03-20 12:21:50
485,4,https://www.allmusic.com/artist/aphex-twin-mn0000493848,2025-03-20 12:21:50
486,Won't You Be My Neighbor?,https://www.allmusic.com/artist/mister-rogers-mn0001216264,2025-03-20 12:21:50
487,Song for Sally,https://www.allmusic.com/artist/chick-corea-mn0000110541,2025-03-20 12:21:50
488,Cruisin' with Pedro de Pacas,https://www.allmusic.com/artist/cheech-chong-mn0000106298,2025-03-20 12:21:50
490,Sister Mary Elephant,https://www.allmusic.com/artist/cheech-chong-mn0000106298,2025-03-20 12:21:50
491,This Here Giraffe,https://www.allmusic.com/artist/the-flaming-lips-mn0000065590,2025-03-20 12:21:50
493,Chan Chan,https://www.allmusic.com/artist/buena-vista-social-club-mn0000627250,2025-03-20 12:22:25
495,Quiet Friend,https://www.allmusic.com/artist/steve-roach-mn0000040501,2025-03-20 12:22:25
496,Bags & Trane,https://www.allmusic.com/artist/john-coltrane-mn0000175553,2025-03-20 12:22:26
497,Man Smart (Woman Smarter),https://www.allmusic.com/artist/harry-belafonte-mn0000952794,2025-03-20 12:22:26
498,Wouldn't It Be Nice,https://www.allmusic.com/artist/the-beach-boys-mn0000041874,2025-03-20 12:22:26
503,"Tubular Bells, Pt. 1",https://www.allmusic.com/artist/mike-oldfield-mn0000489520,2025-03-20 12:23:01
504,Who Needs the Peace Corps?,https://www.allmusic.com/artist/the-mothers-of-invention-mn0000405522,2025-03-20 12:23:01
506,Pulling Mussels (From the Shell),https://www.allmusic.com/artist/squeeze-mn0000790732,2025-03-20 12:23:01
508,Beep Me 911,https://www.allmusic.com/artist/missy-elliott-mn0000502371,2025-03-20 12:23:01
510,Elektrobank,https://www.allmusic.com/artist/the-chemical-brothers-mn0000067631,2025-03-20 12:23:01
511,Blush Response,https://www.allmusic.com/artist/vangelis-mn0000840000,2025-03-20 12:23:01
512,The Things You Said,https://www.allmusic.com/artist/depeche-mode-mn0000239921,2025-03-20 12:23:35
513,[Untitled],https://www.allmusic.com/artist/sigur-r%C3%B3s-mn0000753868,2025-03-20 12:23:35
514,Angel,https://www.allmusic.com/artist/massive-attack-mn0000378288,2025-03-20 12:23:35
515,Hunter,https://www.allmusic.com/artist/bj%C3%B6rk-mn0000769444,2025-03-20 12:23:35
516,At the Heart of Winter,https://www.allmusic.com/artist/immortal-mn0000094102,2025-03-20 12:23:36
517,Metal,https://www.allmusic.com/artist/gary-numan-mn0000183858,2025-03-20 12:23:36
518,Marked,https://www.allmusic.com/artist/ema-mn0002130309,2025-03-20 12:23:36
519,Night Sky,https://www.allmusic.com/artist/chvrches-mn0003052164,2025-03-20 12:23:36
520,"Heaven and Hell, Pt. 1/So Long Ago, So Clear",https://www.allmusic.com/artist/vangelis-mn0000840000,2025-03-20 12:23:36
521,3 Ghosts I,https://www.allmusic.com/artist/nine-inch-nails-mn0000351733,2025-03-20 12:23:36
522,"You Went The Wrong Way, Old King Louie",https://www.allmusic.com/artist/allan-sherman-mn0000002273,2025-03-20 12:24:11
526,One Hippopotami,https://www.allmusic.com/artist/allan-sherman-mn0000002273,2025-03-20 12:24:11
535,Wasn't Born to Follow,https://www.allmusic.com/artist/the-byrds-mn0000631774,2025-03-20 12:24:51
540,Kickin' Child,https://www.allmusic.com/artist/dion-mn0000265456,2025-03-20 12:25:26
545,"(What's So Funny 'Bout) Peace, Love and Understanding",https://www.allmusic.com/artist/brinsley-schwarz-mn0002363693,2025-03-20 12:25:26
547,"Speechless, Pt. 2",https://www.allmusic.com/artist/nas-mn0000373634,2025-03-20 12:25:26
548,Kicking,https://www.allmusic.com/artist/torche-mn0000081480,2025-03-20 12:25:26
549,You and the Mona Lisa,https://www.allmusic.com/artist/shawn-colvin-mn0000013387,2025-03-20 12:25:26
552,Me and a Gun,https://www.allmusic.com/artist/tori-amos-mn0000792530,2025-03-20 12:26:02
553,Any Day Now (My Wild Beautiful Bird),https://www.allmusic.com/artist/chuck-jackson-mn0000103033,2025-03-20 12:26:02
556,Freedom,https://www.allmusic.com/artist/beyonc%C3%A9-mn0000761179,2025-03-20 12:26:02
557,Ghosts Again,https://www.allmusic.com/artist/depeche-mode-mn0000239921,2025-03-20 12:26:02
558,Gin Smoke & Lies,https://www.allmusic.com/artist/turnpike-troubadours-mn0002038565,2025-03-20 12:26:02
577,Great Balls of Fire,https://www.allmusic.com/artist/jerry-lee-lewis-mn0000332141,2025-03-20 12:27:13
581,Ella's Song,https://www.allmusic.com/artist/sweet-honey-in-the-rock-mn0000044703,2025-03-20 12:27:48
582,The Balance,https://www.allmusic.com/artist/dave-holland-quintet-mn0000684198,2025-03-20 12:27:48
585,Reasons,https://www.allmusic.com/artist/earth-wind-fire-mn0000135273,2025-03-20 12:27:48
586,The Look of Love,https://www.allmusic.com/artist/dusty-springfield-mn0000159214,2025-03-20 12:27:48
587,Shifting Gears,https://www.allmusic.com/artist/lalo-schifrin-mn0000781932,2025-03-20 12:27:48
588,After the Love Has Gone,https://www.allmusic.com/artist/earth-wind-fire-mn0000135273,2025-03-20 12:27:48
590,Dream On,https://www.allmusic.com/artist/aerosmith-mn0000604852,2025-03-20 12:28:22
592,I Sat By the Ocean,https://www.allmusic.com/artist/queens-of-the-stone-age-mn0000376422,2025-03-20 12:28:22
593,Back in the Saddle,https://www.allmusic.com/artist/aerosmith-mn0000604852,2025-03-20 12:28:23
594,Battery,https://www.allmusic.com/artist/metallica-mn0000446509,2025-03-20 12:28:23
595,The Wind Cries Mary,https://www.allmusic.com/artist/the-jimi-hendrix-experience-mn0000088906,2025-03-20 12:28:23
596,I'm a Man,https://www.allmusic.com/artist/bo-diddley-mn0000055128,2025-03-20 12:28:23
597,Lithium,https://www.allmusic.com/artist/nirvana-mn0000357406,2025-03-20 12:28:23
598,Hells Bells,https://www.allmusic.com/artist/ac-dc-mn0000574772,2025-03-20 12:28:23
599,Late Night Talking,https://www.allmusic.com/artist/harry-styles-mn0002854537,2025-03-20 12:28:57
600,My Neighbour Totoro~My Neighbour Totoro,https://www.allmusic.com/artist/joe-hisaishi-mn0000783330,2025-03-20 12:28:57
601,Bassbins,https://www.allmusic.com/artist/%C2%B5-ziq-mn0000510042,2025-03-20 12:28:57
602,SHOWER SONG,https://www.allmusic.com/artist/tierra-whack-mn0003604268,2025-03-20 12:28:57
603,Broke My Heart,https://www.allmusic.com/artist/caribou-mn0000609590,2025-03-20 12:28:57
604,Building a Mountain,https://www.allmusic.com/artist/tori-amos-mn0000792530,2025-03-20 12:28:58
605,The Strange Boutique,https://www.allmusic.com/artist/the-monochrome-set-mn0000475980,2025-03-20 12:28:58
606,Fireflies,https://www.allmusic.com/artist/pearl-the-oysters-mn0003783836,2025-03-20 12:28:58
607,Delicious,https://www.allmusic.com/artist/shampoo-mn0000160055,2025-03-20 12:28:58
608,Levitate the Coin,https://www.allmusic.com/artist/john-powell-mn0000230451,2025-03-20 12:28:58
609,I Wanna Destroy You,https://www.allmusic.com/artist/the-soft-boys-mn0000501802,2025-03-20 12:29:34
610,I Love L.A.,https://www.allmusic.com/artist/randy-newman-mn0000394806,2025-03-20 12:29:34
611,"Lawyers, Guns and Money",https://www.allmusic.com/artist/warren-zevon-mn0000816900,2025-03-20 12:29:34
612,I Know What Boys Like,https://www.allmusic.com/artist/the-waitresses-mn0000585210,2025-03-20 12:29:34
613,Big Shot,https://www.allmusic.com/artist/billy-joel-mn0000085915,2025-03-20 12:29:34
614,Money,https://www.allmusic.com/artist/pink-floyd-mn0000346336,2025-03-20 12:29:34
615,(I Can't Get No) Satisfaction,https://www.allmusic.com/artist/devo-mn0000249973,2025-03-20 12:29:34
616,911 Is a Joke,https://www.allmusic.com/artist/public-enemy-mn0000856785,2025-03-20 12:29:34
617,E.M.I.,https://www.allmusic.com/artist/sex-pistols-mn0000418740,2025-03-20 12:29:34
618,Peace Sells,https://www.allmusic.com/artist/megadeth-mn0000406294,2025-03-20 12:29:34
624,Stonemilker,https://www.allmusic.com/artist/bj%C3%B6rk-mn0000769444,2025-03-20 12:30:09
628,Mr. Misunderstood,https://www.allmusic.com/artist/eric-church-mn0000632233,2025-03-20 12:30:44
631,Directions,https://www.allmusic.com/artist/miles-davis-mn0000423829,2025-03-20 12:30:45
632,DNA.,https://www.allmusic.com/artist/kendrick-lamar-mn0002709646,2025-03-20 12:30:45
634,Quadrant 4,https://www.allmusic.com/artist/billy-cobham-mn0000767741,2025-03-20 12:30:45
635,Baba Jinde,https://www.allmusic.com/artist/michael-olatunji-mn0000395264,2025-03-20 12:30:45
636,Old Five and Dimers Like Me,https://www.allmusic.com/artist/billy-joe-shaver-mn0000072205,2025-03-20 12:31:21
637,I Been to Georgia on a Fast Train,https://www.allmusic.com/artist/billy-joe-shaver-mn0000072205,2025-03-20 12:31:21
639,Hands All Over,https://www.allmusic.com/artist/soundgarden-mn0000001098,2025-03-20 12:31:21
640,Lights Please,https://www.allmusic.com/artist/j-cole-mn0001089515,2025-03-20 12:31:21
641,The Troublemaker,https://www.allmusic.com/artist/willie-nelson-mn0000583959,2025-03-20 12:31:21
642,Darkness on the Face of the Earth,https://www.allmusic.com/artist/willie-nelson-mn0000583959,2025-03-20 12:31:21
643,Healing Hands of Time,https://www.allmusic.com/artist/willie-nelson-mn0000583959,2025-03-20 12:31:21
650,After the Fire Is Gone,https://www.allmusic.com/artist/conway-twitty-mn0000780451,2025-03-20 12:31:56
655,Never Catch Me,https://www.allmusic.com/artist/flying-lotus-mn0000717419,2025-03-20 12:32:32
657,Sighommi,https://www.allmusic.com/artist/the-smashing-pumpkins-mn0000036521,2025-03-20 12:32:32
659,Slur,https://www.allmusic.com/artist/coil-mn0000105561,2025-03-20 12:32:32
660,Spastik,https://www.allmusic.com/artist/plastikman-mn0000355386,2025-03-20 12:32:32
661,Plasticity,https://www.allmusic.com/artist/plastikman-mn0000355386,2025-03-20 12:32:32
662,Fuck You,https://www.allmusic.com/artist/the-bug-mn0000629224,2025-03-20 12:32:32
663,Crazy Train,https://www.allmusic.com/artist/ozzy-osbourne-mn0000424244,2025-03-20 12:32:32
666,"I Loves You, Porgy",https://www.allmusic.com/artist/miles-davis-mn0000423829,2025-03-20 12:33:07
668,Last,https://www.allmusic.com/artist/nine-inch-nails-mn0000351733,2025-03-20 12:33:08
669,"Medley: Here Come de Honey Man, Crab Man, Oh, Dey's So Fresh and Fine (Strawberry Woman)",https://www.allmusic.com/artist/louis-armstrong-mn0000234518,2025-03-20 12:33:08
670,Yeah Yeah You Would,https://www.allmusic.com/artist/diddy-mn0000413000,2025-03-20 12:33:08
671,Love Goes On!,https://www.allmusic.com/artist/the-go-betweens-mn0000766361,2025-03-20 12:33:08
672,She Even Woke Me Up to Say Goodbye,https://www.allmusic.com/artist/mickey-newbury-mn0000525789,2025-03-20 12:33:08
673,The Light Is Clear in My Eyes,https://www.allmusic.com/artist/moby-the-void-pacific-choir-mn0003435820,2025-03-20 12:33:08
686,I Will Be Here for You,https://www.allmusic.com/artist/michael-w-smith-mn0000466759,2025-03-20 12:34:22
687,The Sound of Music~The Sound of Music,https://www.allmusic.com/artist/mary-martin-mn0000040695,2025-03-20 12:34:22
689,Breakdown,https://www.allmusic.com/artist/michael-w-smith-mn0000466759,2025-03-20 12:34:22
690,Do-Re-Mi,https://www.allmusic.com/artist/julie-andrews-mn0000314113,2025-03-20 12:34:22
693,Rebel Without a Pause,https://www.allmusic.com/artist/public-enemy-mn0000856785,2025-03-20 12:34:58
696,Cowgirl in the Sand,https://www.allmusic.com/artist/neil-young-crazy-horse-mn0000860578,2025-03-20 12:34:58
697,Spillane,https://www.allmusic.com/artist/john-zorn-mn0000239329,2025-03-20 12:34:58
698,Long Distance Runaround,https://www.allmusic.com/artist/jon-anderson-mn0000253861,2025-03-20 12:34:58
699,And You and I: Cord of Life/Eclipse/The Preacher the Teacher/Apocalypse,https://www.allmusic.com/artist/yes-mn0000685647,2025-03-20 12:34:58
700,"Oh, Good Grief!",https://www.allmusic.com/artist/vince-guaraldi-trio-mn0000213089,2025-03-20 12:34:58
701,Intruder,https://www.allmusic.com/artist/peter-gabriel-mn0000842802,2025-03-20 12:34:58
702,I'm Over You,https://www.allmusic.com/artist/keith-whitley-mn0000081561,2025-03-20 12:35:32
704,"The Good, the Bad and the Ugly (Main Title)",https://www.allmusic.com/artist/ennio-morricone-mn0000798662,2025-03-20 12:35:32
707,Runaway Train,https://www.allmusic.com/artist/rosanne-cash-mn0000285272,2025-03-20 12:35:32
710,The Mission~On Earth as It Is in Heaven,https://www.allmusic.com/artist/london-philharmonic-orchestra-mn0000625526,2025-03-20 12:35:33
711,This Is Why,https://www.allmusic.com/artist/paramore-mn0000366681,2025-03-20 12:36:08
712,"Cello Concerto in E Minor, Op. 85~II. Lento - Allegro molto",https://www.allmusic.com/artist/gautier-capu%C3%A7on-mn0002227074,2025-03-20 12:36:08
713,Happy,https://www.allmusic.com/artist/danny-elfman-mn0000569119,2025-03-20 12:36:08
714,European Echoes,https://www.allmusic.com/artist/ornette-coleman-trio-mn0001765439,2025-03-20 12:36:08
715,Blue Blue Day,https://www.allmusic.com/artist/don-gibson-mn0000184814,2025-03-20 12:36:41
729,Black Byrd,https://www.allmusic.com/artist/donald-byrd-mn0000149946,2025-03-20 12:37:14
730,Keep on Pushing,https://www.allmusic.com/artist/the-impressions-mn0000082013,2025-03-20 12:37:14
731,Rhinestone Cowboy,https://www.allmusic.com/artist/glen-campbell-mn0000664378,2025-03-20 12:37:14
733,'S Wonderful,https://www.allmusic.com/artist/ray-conniff-mn0000869487,2025-03-20 12:37:14
735,Bango (To the Batmobile),https://www.allmusic.com/artist/the-todd-terry-project-mn0000920154,2025-03-20 12:37:49
740,Motoroller Scalatron,https://www.allmusic.com/artist/stereolab-mn0000026520,2025-03-20 12:37:49
755,Mule Skinner Blues (Blue Yodel No. 8),https://www.allmusic.com/artist/jimmie-rodgers-mn0000343852,2025-03-20 12:38:58
776,A Boy Named Sue,https://www.allmusic.com/artist/johnny-cash-mn0000816890,2025-03-20 12:40:09
777,I Still Miss Someone,https://www.allmusic.com/artist/johnny-cash-mn0000816890,2025-03-20 12:40:09
778,Big River,https://www.allmusic.com/artist/johnny-cash-mn0000816890,2025-03-20 12:40:09
780,Ring of Fire,https://www.allmusic.com/artist/johnny-cash-mn0000816890,2025-03-20 12:40:09
782,Get Rhythm,https://www.allmusic.com/artist/johnny-cash-mn0000816890,2025-03-20 12:40:09
789,Venus as a Boy,https://www.allmusic.com/artist/bj%C3%B6rk-mn0000769444,2025-03-20 12:40:45
790,Life Begins at the Hop,https://www.allmusic.com/artist/xtc-mn0000678339,2025-03-20 12:40:45
793,Um Vento Passou (Para Paul Simon),https://www.allmusic.com/artist/milton-nascimento-mn0000497132,2025-03-20 12:41:21
796,Spiritual,https://www.allmusic.com/artist/john-coltrane-mn0000175553,2025-03-20 12:41:21
799,Cracklin' Rosie,https://www.allmusic.com/artist/neil-diamond-mn0000864209,2025-03-20 12:41:57
804,Stayin Alive,https://www.allmusic.com/artist/bee-gees-mn0000043714,2025-03-20 12:41:57
805,John Hardy Was a Desperate Little Man,https://www.allmusic.com/artist/the-carter-family-mn0000051910,2025-03-20 12:41:57
806,Black Dog,https://www.allmusic.com/artist/led-zeppelin-mn0000139026,2025-03-20 12:41:57
813,"A-Tisket, A-Tasket",https://www.allmusic.com/artist/ella-fitzgerald-mn0000184502,2025-03-20 12:42:30
815,Touch Me in the Morning,https://www.allmusic.com/artist/diana-ross-mn0000594665,2025-03-20 12:42:30
824,El Gaucho,https://www.allmusic.com/artist/wayne-shorter-mn0000250435,2025-03-20 12:43:04
825,Guess I'm Doing Fine,https://www.allmusic.com/artist/beck-mn0000124492,2025-03-20 12:43:04
830,One O'Clock Jump,https://www.allmusic.com/artist/benny-goodman-mn0000163133,2025-03-20 12:43:38
840,I’m Waiting for the Man,https://www.allmusic.com/artist/the-velvet-underground-mn0000840402,2025-03-20 12:44:14
841,Hands Off the Man (Flim Flam Man),https://www.allmusic.com/artist/barbra-streisand-mn0000855531,2025-03-20 12:44:14
842,Supper Time,https://www.allmusic.com/artist/barbra-streisand-mn0000855531,2025-03-20 12:44:14
843,Evergreen,https://www.allmusic.com/artist/barbra-streisand-mn0000855531,2025-03-20 12:44:14
844,Take It Away,https://www.allmusic.com/artist/paul-mccartney-mn0000029884,2025-03-20 12:44:14
845,I Mean to Shine,https://www.allmusic.com/artist/barbra-streisand-mn0000855531,2025-03-20 12:44:14
846,Blitzkrieg Bop,https://www.allmusic.com/artist/ramones-mn0000490004,2025-03-20 12:44:48
847,I Got You (I Feel Good),https://www.allmusic.com/artist/james-brown-mn0000128099,2025-03-20 12:44:48
848,Rocket 88,https://www.allmusic.com/artist/jackie-brenston-mn0000782307,2025-03-20 12:44:48
849,Block Rockin' Beats,https://www.allmusic.com/artist/the-chemical-brothers-mn0000067631,2025-03-20 12:44:48
850,Ballroom Blitz,https://www.allmusic.com/artist/sweet-mn0000536275,2025-03-20 12:44:49
851,Sister Anne,https://www.allmusic.com/artist/mc5-mn0000182598,2025-03-20 12:44:49
852,Into the Groove,https://www.allmusic.com/artist/madonna-mn0000237205,2025-03-20 12:44:49
853,Long Tall Sally,https://www.allmusic.com/artist/little-richard-mn0000824022,2025-03-20 12:44:49
854,C'mon Everybody,https://www.allmusic.com/artist/eddie-cochran-mn0000793988,2025-03-20 12:44:49
855,I Gotcha,https://www.allmusic.com/artist/joe-tex-mn0000210323,2025-03-20 12:44:49
863,Bemsha Swing,https://www.allmusic.com/artist/thelonious-monk-mn0000490416,2025-03-20 12:45:24
872,Take It Easy,https://www.allmusic.com/artist/eagles-mn0000144847,2025-03-20 12:46:00
874,Alright,https://www.allmusic.com/artist/kendrick-lamar-mn0002709646,2025-03-20 12:46:00
877,Love to Love You Baby,https://www.allmusic.com/artist/donna-summer-mn0000661524,2025-03-20 12:46:35
879,"Te Aviso, Te Anuncio (Tango)",https://www.allmusic.com/artist/shakira-mn0000790797,2025-03-20 12:46:35
880,Walk On By,https://www.allmusic.com/artist/isaac-hayes-mn0000101946,2025-03-20 12:46:35
881,Was It Good to You?,https://www.allmusic.com/artist/the-isley-brothers-mn0000766893,2025-03-20 12:46:35
882,She Wolf,https://www.allmusic.com/artist/shakira-mn0000790797,2025-03-20 12:46:35
883,By the Time I Get to Phoenix,https://www.allmusic.com/artist/isaac-hayes-mn0000101946,2025-03-20 12:46:35
884,The D.O.C. & The Doctor,https://www.allmusic.com/artist/the-doc-mn0000114775,2025-03-20 12:46:35
888,Slavery Days,https://www.allmusic.com/artist/burning-spear-mn0000641994,2025-03-20 12:47:10
902,1000 Deaths,https://www.allmusic.com/artist/dangelo-and-the-vanguard-mn0003351988,2025-03-20 12:47:46
903,Swegbe and Pako,https://www.allmusic.com/artist/africa-70-mn0000503695,2025-03-20 12:47:46
912,Travelin' Man,https://www.allmusic.com/artist/rick-nelson-mn0000364912,2025-03-20 12:48:22
915,Constancy (Ua Like No a Like),https://www.allmusic.com/artist/marty-robbins-mn0000858710,2025-03-20 12:48:56
916,The Pink Panther Theme,https://www.allmusic.com/artist/henry-mancini-his-orchestra-mn0000675890,2025-03-20 12:48:57
917,Green (Vincent's Tune),https://www.allmusic.com/artist/yo-yo-ma-mn0000962133,2025-03-20 12:48:57
918,Take Me to Harlan,https://www.allmusic.com/artist/b%C3%A9la-fleck-mn0000151290,2025-03-20 12:48:57
919,The Lady With the Golden Stockings (aka The Golden Lady),https://www.allmusic.com/artist/sun-ra-his-solar-myth-arkestra-mn0000924706,2025-03-20 12:48:57
921,Blue Rondo à la Turk,https://www.allmusic.com/artist/the-dave-brubeck-quartet-mn0000142767,2025-03-20 12:49:32
925,My Funny Valentine,https://www.allmusic.com/artist/arturo-sandoval-mn0000575122,2025-03-20 12:50:08
926,Da Funk,https://www.allmusic.com/artist/thomas-bangalter-mn0000926200,2025-03-20 12:50:08
928,Family Man,https://www.allmusic.com/artist/mike-oldfield-mn0000489520,2025-03-20 12:50:08
935,Bumping Up and Down,https://www.allmusic.com/artist/raffi-mn0000327331,2025-03-20 12:50:43
936,Wind Beneath My Wings,https://www.allmusic.com/artist/bette-midler-mn0000053739,2025-03-20 12:50:43
937,Les Zombis et les Loups-Garous,https://www.allmusic.com/artist/raffi-mn0000327331,2025-03-20 12:50:43
939,The Rose,https://www.allmusic.com/artist/bette-midler-mn0000053739,2025-03-20 12:50:43
940,"Sex Me, Pts. 1-2",https://www.allmusic.com/artist/r-kelly-mn0000319347,2025-03-20 12:50:43
941,Baby Beluga,https://www.allmusic.com/artist/raffi-mn0000327331,2025-03-20 12:50:43
942,De Colores,https://www.allmusic.com/artist/raffi-mn0000327331,2025-03-20 12:50:43
943,Cranes in the Sky,https://www.allmusic.com/artist/solange-mn0000041462,2025-03-20 12:50:43
955,Close Encounters of the Third Kind~Main Title and Mountains Visions,https://www.allmusic.com/artist/john-williams-mn0000232480,2025-03-20 12:51:54
958,Dance or Die,https://www.allmusic.com/artist/janelle-mon%C3%A1e-mn0000868086,2025-03-20 12:51:54
963,Professional Widow,https://www.allmusic.com/artist/tori-amos-mn0000792530,2025-03-20 12:52:29
965,"I Am Not a Woman, I'm a God",https://www.allmusic.com/artist/halsey-mn0003010517,2025-03-20 12:52:29
968,Better Be Good to Me,https://www.allmusic.com/artist/tina-turner-mn0000597309,2025-03-20 12:53:04
969,Sweetheart Like You – Infidels alternate take,https://www.allmusic.com/artist/bob-dylan-mn0000066915,2025-03-20 12:53:04
970,Cake & Eat It Too,https://www.allmusic.com/artist/bilal-mn0000057280,2025-03-20 12:53:04
971,Do the Mussolini (Headkick),https://www.allmusic.com/artist/cabaret-voltaire-mn0000635413,2025-03-20 12:53:04
976,Dust My Broom,https://www.allmusic.com/artist/elmore-james-mn0000176936,2025-03-20 12:53:39
977,All Africa,https://www.allmusic.com/artist/max-roach-mn0000396372,2025-03-20 12:53:39
979,Banned in D.C.,https://www.allmusic.com/artist/bad-brains-mn0000075264,2025-03-20 12:53:39
980,Overkill,https://www.allmusic.com/artist/mot%C3%B6rhead-mn0000501407,2025-03-20 12:53:40
981,Commando,https://www.allmusic.com/artist/ramones-mn0000490004,2025-03-20 12:53:40
992,There Is a Balm in Gilead,https://www.allmusic.com/artist/mahalia-jackson-mn0000814657,2025-03-20 12:54:16
995,Kiss It Better,https://www.allmusic.com/artist/rihanna-mn0000367188,2025-03-20 12:54:51
999,All We Got,https://www.allmusic.com/artist/chance-the-rapper-mn0003115050,2025-03-20 12:54:51
1001,Masseduction,https://www.allmusic.com/artist/st-vincent-mn0000574035,2025-03-20 12:54:51
1006,Thinkin Bout You,https://www.allmusic.com/artist/frank-ocean-mn0002592086,2025-03-20 12:55:27
1007,Eli's Comin',https://www.allmusic.com/artist/laura-nyro-mn0000137474,2025-03-20 12:55:27
1016,Ether,https://www.allmusic.com/artist/gang-of-four-mn0000193231,2025-03-20 12:56:02
1017,Dael,https://www.allmusic.com/artist/autrechre-mn0001530964,2025-03-20 12:56:02
1018,Out to Lunch,https://www.allmusic.com/artist/eric-dolphy-mn0000800100,2025-03-20 12:56:02
1019,Summer Babe,https://www.allmusic.com/artist/pavement-mn0000752314,2025-03-20 12:56:02
1047,Everloving,https://www.allmusic.com/artist/moby-mn0000477116,2025-03-20 12:57:47
1061,S.O.S.,https://www.allmusic.com/artist/abba-mn0000922728,2025-03-20 12:58:59
1062,Good Golly Miss Molly,https://www.allmusic.com/artist/little-richard-mn0000824022,2025-03-20 12:58:59
1064,Goin' Down,https://www.allmusic.com/artist/the-monkees-mn0000478603,2025-03-20 12:58:59
1065,Rip It Up,https://www.allmusic.com/artist/little-richard-mn0000824022,2025-03-20 12:58:59
1066,Waterloo,https://www.allmusic.com/artist/abba-mn0000922728,2025-03-20 12:58:59
1067,She Loves You,https://www.allmusic.com/artist/the-beatles-mn0000754032,2025-03-20 12:58:59
1069,"Green, Green",https://www.allmusic.com/artist/the-new-christy-minstrels-mn0000328352,2025-03-20 12:58:59
1074,Afro Blue,https://www.allmusic.com/artist/mongo-santamar%C3%ADa-mn0000591104,2025-03-20 12:59:34
1075,Our Love Is Here to Stay,https://www.allmusic.com/artist/louis-armstrong-mn0000234518,2025-03-20 12:59:34
1079,Skin Tight,https://www.allmusic.com/artist/ohio-players-mn0000390390,2025-03-20 12:59:34
1095,"Suite for solo cello No. 1 in G major, BWV 1007~Prelude",https://www.allmusic.com/artist/yo-yo-ma-mn0000962133,2025-03-20 13:00:46
1096,Boom Boom,https://www.allmusic.com/artist/eric-clapton-mn0000187478,2025-03-20 13:00:46
1097,Smooth Operator,https://www.allmusic.com/artist/sade-mn0000279337,2025-03-20 13:00:46
1099,Love Galore,https://www.allmusic.com/artist/sza-mn0003180568,2025-03-20 13:00:46
1106,She Moves Me,https://www.allmusic.com/artist/muddy-waters-mn0000608701,2025-03-20 13:01:21
1108,Ooh La La,https://www.allmusic.com/artist/faces-mn0000058372,2025-03-20 13:01:21
1109,Yancey Special,https://www.allmusic.com/artist/jimmy-yancey-mn0000783025,2025-03-20 13:01:21
1110,"The Great Escape, film score~Main Title",https://www.allmusic.com/artist/elmer-bernstein-mn0000175087,2025-03-20 13:01:56
1113,Man in the Box,https://www.allmusic.com/artist/alice-in-chains-mn0000007920,2025-03-20 13:01:56
1114,Lift Me Up,https://www.allmusic.com/artist/vince-staples-mn0002592118,2025-03-20 13:01:56
1127,God Can Do Anything But Fail,https://www.allmusic.com/artist/james-cleveland-mn0000668448,2025-03-20 13:02:45
1136,Tell Mama,https://www.allmusic.com/artist/etta-james-mn0000806542,2025-03-20 13:03:27
1138,I'm a Believer,https://www.allmusic.com/artist/the-monkees-mn0000478603,2025-03-20 13:04:01
1140,Love Shack,https://www.allmusic.com/artist/the-b-52s-mn0000043489,2025-03-20 13:04:01
1141,Going to a Go-Go,https://www.allmusic.com/artist/smokey-robinson-the-miracles-mn0000035021,2025-03-20 13:04:01
1142,In the Mood,https://www.allmusic.com/artist/glenn-miller-mn0000661172,2025-03-20 13:04:01
1143,Caldonia,https://www.allmusic.com/artist/louis-jordan-mn0000287604,2025-03-20 13:04:01
1144,Walk Like an Egyptian,https://www.allmusic.com/artist/bangles-mn0000757085,2025-03-20 13:04:01
1145,The Way You Do the Things You Do,https://www.allmusic.com/artist/the-temptations-mn0000569685,2025-03-20 13:04:01
1146,Spanish Flea,https://www.allmusic.com/artist/herb-alpert-mn0000674332,2025-03-20 13:04:01
1147,Do You Believe in Magic?,https://www.allmusic.com/artist/the-lovin-spoonful-mn0000052900,2025-03-20 13:04:01
1157,Keep Ya Head Up,https://www.allmusic.com/artist/2pac-mn0000921895,2025-03-20 13:04:37
1161,Outshined,https://www.allmusic.com/artist/soundgarden-mn0000001098,2025-03-20 13:05:12
1162,Mariners Apartment Complex,https://www.allmusic.com/artist/lana-del-rey-mn0002784799,2025-03-20 13:05:12
1165,Pompeji,https://www.allmusic.com/artist/deftones-mn0000813946,2025-03-20 13:05:13
1166,Shoots and Ladders,https://www.allmusic.com/artist/korn-mn0000112789,2025-03-20 13:05:13
1167,You'll Never Find Me,https://www.allmusic.com/artist/korn-mn0000112789,2025-03-20 13:05:13
1175,How Sweet It Is (To Be Loved by You),https://www.allmusic.com/artist/marvin-gaye-mn0000316834,2025-03-20 13:05:48
