id,name,artist,cover_url,album_url,buy_url
321,Chicago IX: Chicago's Greatest Hits,,https://fastly-s3.allmusic.com/release/mr0000825919/front/220/YJWj4jwZo2vIzgLiElblcQSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/chicago-ix-chicagos-greatest-hits-mw0000189480
322,A Total Embrace: The Conductor,,https://fastly-s3.allmusic.com/release/mr0001597448/front/220/_jwfXnk4WnOcNblNA13fuD6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/a-total-embrace-the-conductor-mw0000632100
323,A New Perspective,,https://fastly-s3.allmusic.com/release/mr0000649022/front/220/NmFddwsMjBPrFKvZqJd85YAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/a-new-perspective-mw0000668084
324,Straight Life,,https://fastly-s3.allmusic.com/release/mr0000080103/front/220/8ulRW7Fu8q2QY-Xe4NyOkZhUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/straight-life-mw0000027166
329,"The Very Best of Otis Redding, Vol. 1",,https://fastly-s3.allmusic.com/release/mr0000779433/front/220/R_yszBdxDMlOWeJqOLR4-Q4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/the-very-best-of-otis-redding-vol-1-mw0000616728
330,The Essential Electric Light Orchestra,,https://fastly-s3.allmusic.com/release/mr0001138989/front/220/FiY82T-iLblrMZL_qPmAJByhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/the-essential-electric-light-orchestra-mw0000593905
336,At Carnegie Hall,,https://fastly-s3.allmusic.com/release/mr0001003004/front/220/wsnapUc9z1bV6UQZyKnIlt_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/at-carnegie-hall-mw0000798205
339,The High Road,,https://fastly-s3.allmusic.com/release/mr0006530677/front/220/r0IhZeJImRbK6bbET4UTMN_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/the-high-road-mw0004397808
343,Dino: The Essential Dean Martin,,https://fastly-s3.allmusic.com/release/mr0000574253/front/220/l8qyqqfM1Y4TWzPWL3yTERyhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/dino-the-essential-dean-martin-mw0000709877
345,Gerry Mulligan Meets Ben Webster,,https://fastly-s3.allmusic.com/release/mr0000096207/front/220/lDiIPoCOiXfcXIxo5zfRjA4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/gerry-mulligan-meets-ben-webster-mw0000596081
346,The Very Best of Daryl Hall & John Oates,,https://fastly-s3.allmusic.com/release/mr0000338319/front/220/kpsjLuMcwB3oC0GGrYD27d_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/the-very-best-of-daryl-hall-john-oates-mw0000623353
348,The Incredible Jazz Guitar of Wes Montgomery,,https://fastly-s3.allmusic.com/release/mr0002749013/front/220/9LYS9XZCq_7aHV5QCwwtbZhUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/the-incredible-jazz-guitar-of-wes-montgomery-mw0000188442
352,Heaven on My Mind,,https://fastly-s3.allmusic.com/release/mr0006604591/front/220/D3-NFQqxxcG42Z9MECYrRlWnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/heaven-on-my-mind-mw0004458587
353,"This Land Is Your Land: The Asch Recordings, Vol. 1",,https://fastly-s3.allmusic.com/release/mr0001679227/front/220/eRl8E7WPYNlGKouuHazqOD6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/this-land-is-your-land-the-asch-recordings-vol-1-mw0000619229
355,Walk Don't Run: The Best of the Ventures,,https://fastly-s3.allmusic.com/release/mr0000097841/front/220/ycKjCZbYwU4o58X5C6KVig4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/walk-dont-run-the-best-of-the-ventures-mw0000655034
357,Unit Structures,,https://fastly-s3.allmusic.com/release/mr0001214845/front/220/h4vSZUcHU8RPNTMExJ_PVFWnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/unit-structures-mw0000193906
359,The Best of Elvis Costello: The First 10 Years,,https://fastly-s3.allmusic.com/release/mr0000590891/front/220/eglZNT_Tp_0cPt4Op35asx_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/the-best-of-elvis-costello-the-first-10-years-mw0000482464
360,The Shape of Jazz to Come,,https://fastly-s3.allmusic.com/release/mr0001452697/front/220/HnrQ6FvURtpIicdVuh9e9ipQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/the-shape-of-jazz-to-come-mw0000187968
362,Light & Magic,,https://fastly-s3.allmusic.com/release/mr0000864080/front/220/taEKPwSvVFVwAIMew_4V9SpQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/light-magic-mw0000229172
363,The Human Fear,,https://fastly-s3.allmusic.com/release/mr0006490738/front/220/dFEVCHIG44MdhaMZ3xjPUphUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/the-human-fear-mw0004374644
369,Hag: The Best of Merle Haggard,,https://fastly-s3.allmusic.com/release/mr0001062673/front/220/9CferBRimoDlK7sjWMMq_QSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/hag-the-best-of-merle-haggard-mw0000571898
379,Waltz for Debby [1962],,https://fastly-s3.allmusic.com/release/mr0001633049/front/220/7i0hbKymFh-rpz1bcWsgaoAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/waltz-for-debby-1962--mw0000224501
380,Clube Da Esquina,,https://fastly-s3.allmusic.com/release/mr0000345803/front/220/MSZs1Nh3PJYG0Ken1jC_a9_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/clube-da-esquina-mw0000627685
381,Greatest Hits 1986-2004,,https://fastly-s3.allmusic.com/release/mr0001892588/front/220/7-BPR0VGjd4gRg0u5qZqad_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/greatest-hits-1986-2004-mw0000633481
382,The Essential Jim Reeves [RCA Nashville/Legacy],,https://fastly-s3.allmusic.com/release/mr0000649010/front/220/wp3Y51TK7i_ux3_FgJRENVWnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/the-essential-jim-reeves-rca-nashville-legacy--mw0000526662
391,Unhalfbricking,,https://fastly-s3.allmusic.com/release/mr0000729484/front/220/bbTYOnZJKSI-D7q_4opqCipQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/unhalfbricking-mw0000650131
392,The Darlings of Wapping Wharf Launderette,,https://fastly-s3.allmusic.com/release/mr0000428014/front/220/gx1e5LTkXJlAm98zT5eOwZhUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/the-darlings-of-wapping-wharf-launderette-mw0000609724
393,Exotica: The Best of Martin Denny,,https://fastly-s3.allmusic.com/release/mr0000108202/front/220/1t6s8WORtLIrEJd9bxbOBFWnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/exotica-the-best-of-martin-denny-mw0000690572
394,The Rise and Fall of Ziggy Stardust and the Spiders From Mars,,https://fastly-s3.allmusic.com/release/mr0003625163/front/220/owQ9LYVIYEh26CfrLFuM5A4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/the-rise-and-fall-of-ziggy-stardust-and-the-spiders-from-mars-mw0000626129
395,Play,,https://fastly-s3.allmusic.com/release/mr0000106092/front/220/hiQlT7RZdns8keyhFaFXuxyhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/play-mw0000243891
396,The Best of Louis Jordan,,https://fastly-s3.allmusic.com/release/mr0000095823/front/220/m684s8rFs_4H0B0-LxH3BJhUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/the-best-of-louis-jordan-mw0000200578
397,Uncharted Passages,,https://fastly-s3.allmusic.com/release/mr0006606031/front/220/WNDpH1dhpDZsi5p0cG56Bd_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/uncharted-passages-mw0004459658
398,The Music of Tori and the Muses,,https://fastly-s3.allmusic.com/release/mr0006635818/front/220/rl_FX-NQ0pVucUsoVANhbx_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/the-music-of-tori-and-the-muses-mw0004482944
400,Joe Hisaishi: A Symphonic Celebration - Music of the Studio Ghibli Films of Hayao Miyazaki,,https://fastly-s3.allmusic.com/release/mr0005989152/front/220/SuN5q0HyBigJMRzllp35RYAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/joe-hisaishi-a-symphonic-celebration-music-of-the-studio-ghibli-films-of-hayao-miyazaki-mw0003968047
401,"Gershwin: Rhapsody in Blue; Concerto in F; Variations on ""I Got Rhythm""",,https://fastly-s3.allmusic.com/release/mr0004558342/front/220/DaBPfsjevQBlxxMZaNmSKphUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/gershwin-rhapsody-in-blue-concerto-in-f-variations-on-i-got-rhythm-mw0002942486
402,Star Wars: Episode IV - A New Hope [Original Motion Picture Soundtrack],,https://fastly-s3.allmusic.com/release/mr0002567523/front/220/pqu-WPhvmF6e5B7p-O0bgN_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/star-wars-episode-iv-a-new-hope-original-motion-picture-soundtrack--mw0000881353
403,Leoncavallo: Zingari,,https://fastly-s3.allmusic.com/release/mr0005691648/front/220/VqAJ9sczpJDQKLkmyBP1kASijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/leoncavallo-zingari-mw0003734111
404,Mozart: The Complete Piano Concertos,,https://fastly-s3.allmusic.com/release/mr0004583774/front/220/vnGCSJUGmyRTSmJy-X6w1IAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/mozart-the-complete-piano-concertos-mw0001372944
405,Mahler: Symphony No. 7,,https://fastly-s3.allmusic.com/release/mr0002712009/front/220/f8_9pp44T118MbqD0GOPjipQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/mahler-symphony-no-7-mw0001392149
406,The Moon & Antarctica,,https://fastly-s3.allmusic.com/release/mr0002958006/front/220/eCxCYvNw9PiEi4XhOCfL9ASijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/the-moon-antarctica-mw0000065059
407,Charles Ives: Complete Symphonies,,https://fastly-s3.allmusic.com/release/mr0005321172/front/220/OwuwyBWImX3Q2QAG1nkhVD6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/charles-ives-complete-symphonies-mw0003423899
410,Debussy: Prélude à l'après-midi d'un faune; Sonatas; String Quartet,,https://fastly-s3.allmusic.com/release/mr0006523270/front/220/n2am1kP7pNQ7DS9FwGWXlN_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/debussy-pr%C3%A9lude-%C3%A0-lapr%C3%A8s-midi-dun-faune-sonatas-string-quartet-mw0004391970
411,Béla Bartók: The Miraculous Mandarin Op. 19; Violin Concerto No. 2,,https://fastly-s3.allmusic.com/release/mr0006572452/front/220/m6Ii2d8_LmQpj-xhZCPO8D6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/b%C3%A9la-bart%C3%B3k-the-miraculous-mandarin-op-19-violin-concerto-no-2-mw0004432223
417,Ken Burns Jazz,,https://fastly-s3.allmusic.com/release/mr0000330547/front/220/AZmQPQSUeyIwrzQOR6KQ_oAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/ken-burns-jazz-mw0000621145
418,American Beauty,,https://fastly-s3.allmusic.com/release/mr0001070839/front/220/1loVRFTvMkEpCKTSGhx1qQSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/american-beauty-mw0000192627
419,16 Most Requested Songs,,https://fastly-s3.allmusic.com/release/mr0001324082/front/220/42xtyKyrKGTU312qx81qJd_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/16-most-requested-songs-mw0000189589
423,Dvorák: Symphony No. 7; Scherzo capriccioso,,https://fastly-s3.allmusic.com/release/mr0006572448/front/220/FXaeLmi7RCw7-CrndTxx5RyhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/dvor%C3%A1k-symphony-no-7-scherzo-capriccioso-mw0004432219
424,Steve Goodman,,https://fastly-s3.allmusic.com/release/mr0000138924/front/220/MdsLQKc_uDxtuHfHwUsQjIAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/steve-goodman-mw0000101889
425,The Velocity of Love,,https://fastly-s3.allmusic.com/release/mr0000825962/front/220/S1Hj8Io1Kjm2J4gmvmAQ3ipQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/the-velocity-of-love-mw0000193254
426,Mozart: Die Zauberflöte,,https://fastly-s3.allmusic.com/release/mr0002660419/front/220/Yxo6Hx1w4IdFRzKujEoKV9_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/mozart-die-zauberfl%C3%B6te-mw0001397308
427,Mass,,https://fastly-s3.allmusic.com/release/mr0002851322/front/220/m-MZzQ5ovNWfwFz2iGxkTwSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/mass-mw0001354455
428,Prokofiev: Peter and the Wolf; Saint-Saëns: Carnival of the Animals; Bizet: Jeux D'Enfants,,https://fastly-s3.allmusic.com/release/mr0002157420/front/220/UJTH6K37BncZYtA63dEHPx_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/prokofiev-peter-and-the-wolf-saint-sa%C3%ABns-carnival-of-the-animals-bizet-jeux-denfants-mw0001876793
429,My Beautiful Dark Twisted Fantasy,,https://fastly-s3.allmusic.com/release/mr0003219128/front/220/JrWWOOLczFcdUOCIwzSP1t_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/my-beautiful-dark-twisted-fantasy-mw0002022752
430,Where There's Smoke There's Cheech & Chong (Anthology),,https://fastly-s3.allmusic.com/release/mr0000296453/front/220/9witkCmfVEMzuWb8Ui-hEZhUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/where-theres-smoke-theres-cheech-chong-anthology-mw0000215038
431,Affordable Art,,https://fastly-s3.allmusic.com/release/mr0000158933/front/220/DHSPb79xL0lyTHZcKK5giw4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/affordable-art-mw0000120146
437,Blues Masters: The Very Best of T-Bone Walker,,https://fastly-s3.allmusic.com/release/mr0001135393/front/220/lqa-6dxLFF5fmGmeIZWULoAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/blues-masters-the-very-best-of-t-bone-walker-mw0000067347
456,Universe Room,,https://fastly-s3.allmusic.com/release/mr0006590769/front/220/0Tobnq4a9BW3XMvmpT0xkhyhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/universe-room-mw0004447483
459,Lush Life: The Music of Billy Strayhorn,,https://fastly-s3.allmusic.com/release/mr0002765955/front/220/qTPDiUJJt5h1fUg4EFEYcg4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/lush-life-the-music-of-billy-strayhorn-mw0000678427
465,Maiden Voyage,,https://fastly-s3.allmusic.com/release/mr0000769145/front/220/z1v3xepGz-z2SsF0hbLlyVWnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/maiden-voyage-mw0000241413
471,"Sem Lenço, Sem Documento",,https://fastly-s3.allmusic.com/release/mr0003706407/front/220/S0CVfP5QCxtfeYLiE0hqzx_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/sem-len%C3%A7o-sem-documento-mw0000690517
480,Look Up,,https://fastly-s3.allmusic.com/release/mr0006524953/front/220/h1EVfxhMIhTkQXI1qwSmkipQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/look-up-mw0004393203
482,Mozart: 46 Symphonies,,https://fastly-s3.allmusic.com/release/mr0002709324/front/220/QNLqS6ZJGkTl6H2iT5SDXT6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/mozart-46-symphonies-mw0001862724
484,26 Mixes for Cash,,https://fastly-s3.allmusic.com/release/mr0000404643/front/220/L5p4F_dn76Vxi96ao7MSHipQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/26-mixes-for-cash-mw0000024218
485,Mahler: Symphony No. 4,,https://fastly-s3.allmusic.com/release/mr0002726870/front/220/MYX2IZOh1eqc0rpRSo516x_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/mahler-symphony-no-4-mw0001853428
486,Tchaikovsky: The Nutcracker; Prokofiev: Cinderella,,https://fastly-s3.allmusic.com/release/mr0002731663/front/220/5M86C6xcAmlNE10t7xtotz6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/tchaikovsky-the-nutcracker-prokofiev-cinderella-mw0001864424
489,Richard D. James Album,,https://fastly-s3.allmusic.com/release/mr0000064473/front/220/0immWpHW-ttzenbdYL9yNhyhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/richard-d-james-album-mw0000087254
491,Luminescent Creatures,,https://fastly-s3.allmusic.com/release/mr0006559049/front/220/Rwc4ODEjPJIRFAjASlYmQ9_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/luminescent-creatures-mw0004402681
492,Shiuan Chang: Earthing,,https://fastly-s3.allmusic.com/release/mr0006550803/front/220/E5avyy7UFehk0R2Vzl_R2wSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/shiuan-chang-earthing-mw0004413888
496,"Dreaming...Now, Then: A Retrospective 1982-1997",,https://fastly-s3.allmusic.com/release/mr0000015259/front/220/HXMwHbH-ZbI4yluITq6P7QSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/dreamingnow-then-a-retrospective-1982-1997-mw0000047574
497,Buena Vista Social Club,,https://fastly-s3.allmusic.com/release/mr0004595970/front/220/7EZ1hLC1ysdafcAgtuZgMByhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/buena-vista-social-club-mw0000595469
498,Siroco,,https://fastly-s3.allmusic.com/release/mr0001345785/front/220/rYwJwF7Tx77jPO4PYagmTASijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/siroco-mw0000187924
499,Time Out,,https://fastly-s3.allmusic.com/release/mr0001187666/front/220/DP8J6OCnyCQK1HQ0-4xWXR_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/time-out-mw0000187775
500,Monk's Dream,,https://fastly-s3.allmusic.com/release/mr0000491879/front/220/jxG_Sjy_SJiHy_gy9QcaB1WnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/monks-dream-mw0000188438
501,It's Only a Love Song,,https://fastly-s3.allmusic.com/release/mr0006541534/front/220/G1oBJzQdna_28tovQjqBBQ4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/its-only-a-love-song-mw0004406148
502,Apple Cores,,https://fastly-s3.allmusic.com/release/mr0006571886/front/220/RYO9Arnj8Bvh4tOxMPiKdQSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/apple-cores-mw0004431751
503,Breakthrough,,https://fastly-s3.allmusic.com/release/mr0006562789/front/220/EKyM6P8-a7iIoJ2ZfA3UVwSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/breakthrough-mw0004423807
506,Tubular Bells,,https://fastly-s3.allmusic.com/release/mr0001415615/front/220/3CBA5PRUD_9I8UbwSJwsHSpQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/tubular-bells-mw0000191174
507,We're Only in It for the Money,,https://fastly-s3.allmusic.com/release/mr0003650406/front/220/EX7K8BIL8OtC9NutywtWFypQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/were-only-in-it-for-the-money-mw0000628302
509,Singles 45's and Under,,https://fastly-s3.allmusic.com/release/mr0000288494/front/220/Nea6dDbkmZ3PpMj9egIRm5hUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/singles-45s-and-under-mw0000191834
510,"Empty Words, Part III: Live Teatro Lyrico Di Milano, 2 Dec. 1977",,https://fastly-s3.allmusic.com/release/mr0001332898/front/220/eTkJNb-qVAyTuMtn1yg1FypQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/empty-words-part-iii-live-teatro-lyrico-di-milano-2-dec-1977-mw0000709572
511,Supa Dupa Fly,,https://fastly-s3.allmusic.com/release/mr0000085536/front/220/qBUwwaHNcmfBZELrnMNMrg4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/supa-dupa-fly-mw0000594733
514,Selected Recordings from Grape,,https://fastly-s3.allmusic.com/release-covers/170/0006/626/0006626141.jpg,,https://www.allmusic.com/album/selected-recordings-from-grape-mw0004475449
515,Gift Songs,,https://fastly-s3.allmusic.com/release/mr0006618181/front/220/x1B1fYFZPjQn5yDRz1atiw4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/gift-songs-mw0004469195
516,All Worlds,,https://fastly-s3.allmusic.com/release/mr0006605802/front/220/6ixFWGRjahYIdwhM5zGUbhyhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/all-worlds-mw0004459481
518,Closer,,https://fastly-s3.allmusic.com/release/mr0001306188/front/220/wOBxJBOdPC3gqGU9HrsVOD6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/closer-mw0000198508
520,Homogenic,,https://fastly-s3.allmusic.com/release/mr0000076707/front/220/xIshatQk4lAnwi5VoD_qNR_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/homogenic-mw0000026812
521,Low,,https://fastly-s3.allmusic.com/release/mr0000121482/front/220/UI4qc2J17vplfPiIVAUXKCpQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/low-mw0000185800
522,The Idiot,,https://fastly-s3.allmusic.com/release/mr0004533011/front/220/BwNi_zuvqoojamTCxcr0Ex_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/the-idiot-mw0000204192
523,Big Science,,https://fastly-s3.allmusic.com/release/mr0001946750/front/220/q1b-Mg8bRfnWyprZEbwRVoAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/big-science-mw0000188955
528,Chelsea Town Hall,,https://fastly-s3.allmusic.com/release/mr0006605823/front/220/WNDpH1dhpDZsi5p0cG56BYAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/chelsea-town-hall-mw0004459485
529,"My Son, the Greatest: The Best of Allan Sherman [CD]",,https://fastly-s3.allmusic.com/release/mr0000280753/front/220/FWV2BN5m3ngoJGVB8K8z1gSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/my-son-the-greatest-the-best-of-allan-sherman-cd--mw0000199236
532,"My Son, The Nut",,https://fastly-s3.allmusic.com/release/mr0002961061/front/220/mK7x-1hPKXJ_YjO7Od5XS5hUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/my-son-the-nut-mw0000959043
533,The Third Decade,,https://fastly-s3.allmusic.com/release/mr0000824229/front/220/YQpyvCSsijlVOJTz2qpwHw4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/the-third-decade-mw0000187763
534,Saverio Mercadante: I due Figaro,,https://fastly-s3.allmusic.com/release/mr0003942776/front/220/0DFPjTft1GwAXAJSS0kauA4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/saverio-mercadante-i-due-figaro-mw0002528451
535,"Beethoven: Symphony No. 3 ""Eroica""; Overtures",,https://fastly-s3.allmusic.com/release/mr0003613223/front/220/GnIIEFSt03QA5gyZhjj-KypQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/beethoven-symphony-no-3-eroica-overtures-mw0002340515
536,Greatest Hit,,https://fastly-s3.allmusic.com/release/mr0000770403/front/220/XPhKWGt6hyRDobX7Bi3UnwSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/greatest-hit-mw0000691082
537,Donizetti: L'aio nell'imbarazzo,,https://fastly-s3.allmusic.com/release/mr0006535567/front/220/f7cvB1fhkgKkTR5DAwMGYASijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/donizetti-laio-nellimbarazzo-mw0004401319
550,Kickin Child: Lost Columbia Album 1965,,https://fastly-s3.allmusic.com/release/mr0004696605/front/220/1QqWz4HACQCRpco94g3powSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/kickin-child-lost-columbia-album-1965-mw0003035149
553,Bach: The Two and Three-Part Inventions (Inventions & Sinfonias),,https://fastly-s3.allmusic.com/release/mr0002701708/front/220/vLx66WSbumQjQk-NE1dDfipQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/bach-the-two-and-three-part-inventions-inventions-sinfonias-mw0001376527
554,"A State of Wonder: The Complete Goldberg Variations, 1955 & 1981",,https://fastly-s3.allmusic.com/release/mr0002685410/front/220/7_beuYiZzErWHdVNaZa4ox_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/a-state-of-wonder-the-complete-goldberg-variations-1955-1981-mw0001833062
556,Polaroids: A Greatest Hits Collection,,https://fastly-s3.allmusic.com/release/mr0000202620/front/220/9F3gjeH-KoiF0sIYRP2v_hyhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/polaroids-a-greatest-hits-collection-mw0000140552
557,Quiet Please: The New Best of Nick Lowe,,https://fastly-s3.allmusic.com/release/mr0001070063/front/220/SnzaNK8rU1HqBGm-7_M42gSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/quiet-please-the-new-best-of-nick-lowe-mw0000809651
560,"Everything Changes, Everything Stays the Same",,https://fastly-s3.allmusic.com/release/mr0006572803/front/220/ejSUjTaciXpZHkzzQ-oUwg4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/everything-changes-everything-stays-the-same-mw0004432532
561,Force Majeure,,https://fastly-s3.allmusic.com/release/mr0006516943/front/220/DfxusW_1_e3bOUysAeeG3VWnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/force-majeure-mw0004387238
564,Little Earthquakes,,https://fastly-s3.allmusic.com/release/mr0001208053/front/220/BcwqZdM1q2wAQAzQ1l-zwT6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/little-earthquakes-mw0000678527
565,The Very Best of Chuck Jackson 1961-1967,,https://fastly-s3.allmusic.com/release/mr0000074836/front/220/2vcMSdksaLJiG_K_m15Pah_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/the-very-best-of-chuck-jackson-1961-1967-mw0000023294
568,Homecoming: The Live Album,,https://fastly-s3.allmusic.com/release/mr0005049333/front/220/fs3CtYYghXv6Xk17YRGjRxyhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/homecoming-the-live-album-mw0003273306
